Date,Location,Classification,Count
08/12/2021,Queens,Cases,451
08/13/2021,Queens,Cases,394
08/14/2021,Queens,Cases,253
08/15/2021,Queens,Cases,304
08/16/2021,Queens,Cases,479
08/17/2021,Queens,Cases,418
08/18/2021,Queens,Cases,461
08/19/2021,Queens,Cases,419
08/20/2021,Queens,Cases,349
08/21/2021,Queens,Cases,272
08/22/2021,Queens,Cases,156
08/23/2021,Queens,Cases,492
08/24/2021,Queens,Cases,405
08/25/2021,Queens,Cases,385
08/26/2021,Queens,Cases,389
08/27/2021,Queens,Cases,347
08/28/2021,Queens,Cases,252
08/29/2021,Queens,Cases,257
08/30/2021,Queens,Cases,392
08/31/2021,Queens,Cases,326
09/01/2021,Queens,Cases,360
09/02/2021,Queens,Cases,304
09/03/2021,Queens,Cases,331
09/04/2021,Queens,Cases,260
09/05/2021,Queens,Cases,214
09/06/2021,Queens,Cases,226
09/07/2021,Queens,Cases,372
09/08/2021,Queens,Cases,390
09/09/2021,Queens,Cases,400
09/10/2021,Queens,Cases,378
09/11/2021,Queens,Cases,288
09/12/2021,Queens,Cases,258
09/13/2021,Queens,Cases,391
09/14/2021,Queens,Cases,372
09/15/2021,Queens,Cases,352
09/16/2021,Queens,Cases,322
09/17/2021,Queens,Cases,365
09/18/2021,Queens,Cases,264
09/19/2021,Queens,Cases,213
09/20/2021,Queens,Cases,403
09/21/2021,Queens,Cases,325
09/22/2021,Queens,Cases,307
09/23/2021,Queens,Cases,324
09/24/2021,Queens,Cases,295
09/25/2021,Queens,Cases,191
09/26/2021,Queens,Cases,201
09/27/2021,Queens,Cases,323
09/28/2021,Queens,Cases,296
09/29/2021,Queens,Cases,269
09/30/2021,Queens,Cases,240
10/01/2021,Queens,Cases,256
10/02/2021,Queens,Cases,156
10/03/2021,Queens,Cases,217
10/04/2021,Queens,Cases,293
10/05/2021,Queens,Cases,267
10/06/2021,Queens,Cases,230
10/07/2021,Queens,Cases,273
10/08/2021,Queens,Cases,191
10/09/2021,Queens,Cases,145
10/10/2021,Queens,Cases,151
10/11/2021,Queens,Cases,224
10/12/2021,Queens,Cases,238
10/13/2021,Queens,Cases,237
10/14/2021,Queens,Cases,205
10/15/2021,Queens,Cases,207
10/16/2021,Queens,Cases,136
10/17/2021,Queens,Cases,131
10/18/2021,Queens,Cases,179
10/19/2021,Queens,Cases,172
10/20/2021,Queens,Cases,175
10/21/2021,Queens,Cases,166
10/22/2021,Queens,Cases,139
10/23/2021,Queens,Cases,79
10/24/2021,Queens,Cases,83
10/25/2021,Queens,Cases,187
10/26/2021,Queens,Cases,125
10/27/2021,Queens,Cases,154
10/28/2021,Queens,Cases,145
10/29/2021,Queens,Cases,145
10/30/2021,Queens,Cases,101
10/31/2021,Queens,Cases,109
11/01/2021,Queens,Cases,195
11/02/2021,Queens,Cases,191
11/03/2021,Queens,Cases,202
11/04/2021,Queens,Cases,187
11/05/2021,Queens,Cases,186
11/06/2021,Queens,Cases,136
11/07/2021,Queens,Cases,135
11/08/2021,Queens,Cases,270
11/09/2021,Queens,Cases,246
11/10/2021,Queens,Cases,256
11/11/2021,Queens,Cases,225
11/12/2021,Queens,Cases,256
11/13/2021,Queens,Cases,153
11/14/2021,Queens,Cases,169
11/15/2021,Queens,Cases,320
11/16/2021,Queens,Cases,303
11/17/2021,Queens,Cases,354
11/18/2021,Queens,Cases,318
11/19/2021,Queens,Cases,330
11/20/2021,Queens,Cases,253
11/21/2021,Queens,Cases,233
11/22/2021,Queens,Cases,413
11/23/2021,Queens,Cases,354
11/24/2021,Queens,Cases,386
11/25/2021,Queens,Cases,148
11/26/2021,Queens,Cases,352
11/27/2021,Queens,Cases,307
11/28/2021,Queens,Cases,333
11/29/2021,Queens,Cases,684
11/30/2021,Queens,Cases,574
12/01/2021,Queens,Cases,584
12/02/2021,Queens,Cases,561
12/03/2021,Queens,Cases,554
12/04/2021,Queens,Cases,412
12/05/2021,Queens,Cases,418
12/06/2021,Queens,Cases,749
12/07/2021,Queens,Cases,745
12/08/2021,Queens,Cases,738
12/09/2021,Queens,Cases,748
12/10/2021,Queens,Cases,776
12/11/2021,Queens,Cases,591
12/12/2021,Queens,Cases,661
12/13/2021,Queens,Cases,1575
12/14/2021,Queens,Cases,1941
12/15/2021,Queens,Cases,2407
12/16/2021,Queens,Cases,2619
12/17/2021,Queens,Cases,2766
12/18/2021,Queens,Cases,2329
12/19/2021,Queens,Cases,2634
12/20/2021,Queens,Cases,5991
12/21/2021,Queens,Cases,7461
12/22/2021,Queens,Cases,8161
12/23/2021,Queens,Cases,8566
12/24/2021,Queens,Cases,4880
12/25/2021,Queens,Cases,2164
12/26/2021,Queens,Cases,6583
12/27/2021,Queens,Cases,14220
12/28/2021,Queens,Cases,14347
12/29/2021,Queens,Cases,14752
12/30/2021,Queens,Cases,13946
12/31/2021,Queens,Cases,8978
01/01/2022,Queens,Cases,3730
01/02/2022,Queens,Cases,9887
01/03/2022,Queens,Cases,15224
01/04/2022,Queens,Cases,13399
01/05/2022,Queens,Cases,11461
01/06/2022,Queens,Cases,10495
01/07/2022,Queens,Cases,6436
01/08/2022,Queens,Cases,5020
01/09/2022,Queens,Cases,4570
01/10/2022,Queens,Cases,7299
01/11/2022,Queens,Cases,5455
01/12/2022,Queens,Cases,5417
01/13/2022,Queens,Cases,4817
01/14/2022,Queens,Cases,3835
01/15/2022,Queens,Cases,2116
01/16/2022,Queens,Cases,2061
01/17/2022,Queens,Cases,2765
01/18/2022,Queens,Cases,2952
01/19/2022,Queens,Cases,2473
01/20/2022,Queens,Cases,1887
01/21/2022,Queens,Cases,1710
01/22/2022,Queens,Cases,1159
01/23/2022,Queens,Cases,982
01/24/2022,Queens,Cases,1551
01/25/2022,Queens,Cases,1248
01/26/2022,Queens,Cases,1074
01/27/2022,Queens,Cases,953
01/28/2022,Queens,Cases,756
01/29/2022,Queens,Cases,127
01/30/2022,Queens,Cases,364
01/31/2022,Queens,Cases,706
02/01/2022,Queens,Cases,527
02/02/2022,Queens,Cases,542
02/03/2022,Queens,Cases,457
02/04/2022,Queens,Cases,426
02/05/2022,Queens,Cases,266
02/06/2022,Queens,Cases,239
02/07/2022,Queens,Cases,404
02/08/2022,Queens,Cases,314
02/09/2022,Queens,Cases,329
02/10/2022,Queens,Cases,325
02/11/2022,Queens,Cases,229
02/12/2022,Queens,Cases,150
02/13/2022,Queens,Cases,110
02/14/2022,Queens,Cases,218
02/15/2022,Queens,Cases,206
02/16/2022,Queens,Cases,220
02/17/2022,Queens,Cases,205
02/18/2022,Queens,Cases,174
02/19/2022,Queens,Cases,125
02/20/2022,Queens,Cases,73
02/21/2022,Queens,Cases,160
02/22/2022,Queens,Cases,153
02/23/2022,Queens,Cases,140
02/24/2022,Queens,Cases,164
02/25/2022,Queens,Cases,119
02/26/2022,Queens,Cases,69
02/27/2022,Queens,Cases,68
02/28/2022,Queens,Cases,155
03/01/2022,Queens,Cases,111
03/02/2022,Queens,Cases,122
03/03/2022,Queens,Cases,123
03/04/2022,Queens,Cases,106
03/05/2022,Queens,Cases,66
03/06/2022,Queens,Cases,69
03/07/2022,Queens,Cases,110
03/08/2022,Queens,Cases,111
03/09/2022,Queens,Cases,109
03/10/2022,Queens,Cases,119
03/11/2022,Queens,Cases,104
03/12/2022,Queens,Cases,60
03/13/2022,Queens,Cases,93
03/14/2022,Queens,Cases,147
03/15/2022,Queens,Cases,141
03/16/2022,Queens,Cases,154
03/17/2022,Queens,Cases,125
03/18/2022,Queens,Cases,154
03/19/2022,Queens,Cases,90
03/20/2022,Queens,Cases,134
03/21/2022,Queens,Cases,208
03/22/2022,Queens,Cases,214
03/23/2022,Queens,Cases,225
03/24/2022,Queens,Cases,217
03/25/2022,Queens,Cases,211
03/26/2022,Queens,Cases,128
03/27/2022,Queens,Cases,150
03/28/2022,Queens,Cases,304
03/29/2022,Queens,Cases,261
03/30/2022,Queens,Cases,309
03/31/2022,Queens,Cases,277
04/01/2022,Queens,Cases,285
04/02/2022,Queens,Cases,175
04/03/2022,Queens,Cases,189
04/04/2022,Queens,Cases,458
04/05/2022,Queens,Cases,369
04/06/2022,Queens,Cases,386
04/07/2022,Queens,Cases,380
04/08/2022,Queens,Cases,427
04/09/2022,Queens,Cases,263
04/10/2022,Queens,Cases,239
04/11/2022,Queens,Cases,502
04/12/2022,Queens,Cases,495
04/13/2022,Queens,Cases,576
04/14/2022,Queens,Cases,551
04/15/2022,Queens,Cases,479
04/16/2022,Queens,Cases,329
04/17/2022,Queens,Cases,234
04/18/2022,Queens,Cases,565
04/19/2022,Queens,Cases,597
04/20/2022,Queens,Cases,583
04/21/2022,Queens,Cases,494
04/22/2022,Queens,Cases,518
04/23/2022,Queens,Cases,405
04/24/2022,Queens,Cases,428
04/25/2022,Queens,Cases,768
04/26/2022,Queens,Cases,757
04/27/2022,Queens,Cases,759
04/28/2022,Queens,Cases,764
04/29/2022,Queens,Cases,763
04/30/2022,Queens,Cases,491
05/01/2022,Queens,Cases,479
05/02/2022,Queens,Cases,1000
05/03/2022,Queens,Cases,1066
05/04/2022,Queens,Cases,1046
05/05/2022,Queens,Cases,1085
05/06/2022,Queens,Cases,982
05/07/2022,Queens,Cases,567
05/08/2022,Queens,Cases,538
05/09/2022,Queens,Cases,1296
05/10/2022,Queens,Cases,1148
05/11/2022,Queens,Cases,1143
05/12/2022,Queens,Cases,1171
05/13/2022,Queens,Cases,1060
05/14/2022,Queens,Cases,740
05/15/2022,Queens,Cases,635
05/16/2022,Queens,Cases,1248
05/17/2022,Queens,Cases,1155
05/18/2022,Queens,Cases,1177
05/19/2022,Queens,Cases,1045
05/20/2022,Queens,Cases,972
05/21/2022,Queens,Cases,731
05/22/2022,Queens,Cases,612
05/23/2022,Queens,Cases,1277
05/24/2022,Queens,Cases,1019
05/25/2022,Queens,Cases,1085
05/26/2022,Queens,Cases,915
05/27/2022,Queens,Cases,837
05/28/2022,Queens,Cases,590
05/29/2022,Queens,Cases,483
05/30/2022,Queens,Cases,467
05/31/2022,Queens,Cases,1156
06/01/2022,Queens,Cases,950
06/02/2022,Queens,Cases,845
06/03/2022,Queens,Cases,823
06/04/2022,Queens,Cases,507
06/05/2022,Queens,Cases,510
06/06/2022,Queens,Cases,988
06/07/2022,Queens,Cases,853
06/08/2022,Queens,Cases,842
06/09/2022,Queens,Cases,705
06/10/2022,Queens,Cases,738
06/11/2022,Queens,Cases,494
06/12/2022,Queens,Cases,454
06/13/2022,Queens,Cases,879
06/14/2022,Queens,Cases,814
06/15/2022,Queens,Cases,771
06/16/2022,Queens,Cases,677
06/17/2022,Queens,Cases,745
06/18/2022,Queens,Cases,528
06/19/2022,Queens,Cases,507
06/20/2022,Queens,Cases,735
06/21/2022,Queens,Cases,1008
06/22/2022,Queens,Cases,985
06/23/2022,Queens,Cases,847
06/24/2022,Queens,Cases,834
06/25/2022,Queens,Cases,599
06/26/2022,Queens,Cases,652
06/27/2022,Queens,Cases,1072
06/28/2022,Queens,Cases,989
06/29/2022,Queens,Cases,1035
06/30/2022,Queens,Cases,877
07/01/2022,Queens,Cases,887
07/02/2022,Queens,Cases,677
07/03/2022,Queens,Cases,631
07/04/2022,Queens,Cases,493
07/05/2022,Queens,Cases,1523
07/06/2022,Queens,Cases,1236
07/07/2022,Queens,Cases,1208
07/08/2022,Queens,Cases,1127
07/09/2022,Queens,Cases,743
07/10/2022,Queens,Cases,750
07/11/2022,Queens,Cases,1466
07/12/2022,Queens,Cases,1200
07/13/2022,Queens,Cases,1141
07/14/2022,Queens,Cases,1114
07/15/2022,Queens,Cases,1084
07/16/2022,Queens,Cases,744
07/17/2022,Queens,Cases,704
07/18/2022,Queens,Cases,1343
07/19/2022,Queens,Cases,1209
07/20/2022,Queens,Cases,1070
07/21/2022,Queens,Cases,988
07/22/2022,Queens,Cases,915
07/23/2022,Queens,Cases,688
07/24/2022,Queens,Cases,599
07/25/2022,Queens,Cases,1264
07/26/2022,Queens,Cases,1130
07/27/2022,Queens,Cases,1029
07/28/2022,Queens,Cases,888
07/29/2022,Queens,Cases,856
07/30/2022,Queens,Cases,588
07/31/2022,Queens,Cases,592
08/01/2022,Queens,Cases,1156
08/02/2022,Queens,Cases,1000
08/03/2022,Queens,Cases,933
08/04/2022,Queens,Cases,868
08/05/2022,Queens,Cases,801
08/06/2022,Queens,Cases,517
08/07/2022,Queens,Cases,508
08/08/2022,Queens,Cases,921
08/09/2022,Queens,Cases,772
08/10/2022,Queens,Cases,714
08/11/2022,Queens,Cases,699
08/12/2022,Queens,Cases,561
08/13/2022,Queens,Cases,406
08/14/2022,Queens,Cases,423
08/15/2022,Queens,Cases,781
08/16/2022,Queens,Cases,687
08/17/2022,Queens,Cases,658
08/18/2022,Queens,Cases,647
08/19/2022,Queens,Cases,552
08/20/2022,Queens,Cases,401
08/21/2022,Queens,Cases,397
08/22/2022,Queens,Cases,666
08/23/2022,Queens,Cases,569
08/24/2022,Queens,Cases,538
08/25/2022,Queens,Cases,530
08/26/2022,Queens,Cases,496
08/27/2022,Queens,Cases,341
08/28/2022,Queens,Cases,318
08/29/2022,Queens,Cases,590
08/30/2022,Queens,Cases,575
08/31/2022,Queens,Cases,556
09/01/2022,Queens,Cases,501
09/02/2022,Queens,Cases,411
09/03/2022,Queens,Cases,289
09/04/2022,Queens,Cases,277
09/05/2022,Queens,Cases,277
09/06/2022,Queens,Cases,590
09/07/2022,Queens,Cases,498
09/08/2022,Queens,Cases,514
09/09/2022,Queens,Cases,411
09/10/2022,Queens,Cases,321
09/11/2022,Queens,Cases,289
09/12/2022,Queens,Cases,564
09/13/2022,Queens,Cases,474
09/14/2022,Queens,Cases,516
09/15/2022,Queens,Cases,456
09/16/2022,Queens,Cases,439
09/17/2022,Queens,Cases,312
09/18/2022,Queens,Cases,320
09/19/2022,Queens,Cases,658
09/20/2022,Queens,Cases,615
09/21/2022,Queens,Cases,534
09/22/2022,Queens,Cases,481
09/23/2022,Queens,Cases,427
09/24/2022,Queens,Cases,283
09/25/2022,Queens,Cases,311
09/26/2022,Queens,Cases,572
09/27/2022,Queens,Cases,528
09/28/2022,Queens,Cases,552
09/29/2022,Queens,Cases,497
09/30/2022,Queens,Cases,417
10/01/2022,Queens,Cases,266
10/02/2022,Queens,Cases,256
10/03/2022,Queens,Cases,553
10/04/2022,Queens,Cases,428
10/05/2022,Queens,Cases,441
10/06/2022,Queens,Cases,470
10/07/2022,Queens,Cases,437
10/08/2022,Queens,Cases,309
10/09/2022,Queens,Cases,296
10/10/2022,Queens,Cases,474
10/11/2022,Queens,Cases,554
10/12/2022,Queens,Cases,535
10/13/2022,Queens,Cases,533
10/14/2022,Queens,Cases,438
10/15/2022,Queens,Cases,341
10/16/2022,Queens,Cases,317
10/17/2022,Queens,Cases,643
10/18/2022,Queens,Cases,553
10/19/2022,Queens,Cases,479
10/20/2022,Queens,Cases,462
10/21/2022,Queens,Cases,438
10/22/2022,Queens,Cases,359
10/23/2022,Queens,Cases,312
10/24/2022,Queens,Cases,644
10/25/2022,Queens,Cases,634
10/26/2022,Queens,Cases,660
10/27/2022,Queens,Cases,545
10/28/2022,Queens,Cases,475
10/29/2022,Queens,Cases,381
10/30/2022,Queens,Cases,375
10/31/2022,Queens,Cases,725
11/01/2022,Queens,Cases,668
11/02/2022,Queens,Cases,727
11/03/2022,Queens,Cases,667
11/04/2022,Queens,Cases,619
11/05/2022,Queens,Cases,451
11/06/2022,Queens,Cases,460
11/07/2022,Queens,Cases,790
11/08/2022,Queens,Cases,639
11/09/2022,Queens,Cases,652
11/10/2022,Queens,Cases,516
11/11/2022,Queens,Cases,475
11/12/2022,Queens,Cases,496
11/13/2022,Queens,Cases,402
11/14/2022,Queens,Cases,846
11/15/2022,Queens,Cases,670
11/16/2022,Queens,Cases,661
11/17/2022,Queens,Cases,570
11/18/2022,Queens,Cases,442
11/19/2022,Queens,Cases,381
11/20/2022,Queens,Cases,388
11/21/2022,Queens,Cases,860
11/22/2022,Queens,Cases,795
11/23/2022,Queens,Cases,788
11/24/2022,Queens,Cases,302
11/25/2022,Queens,Cases,733
11/26/2022,Queens,Cases,637
11/27/2022,Queens,Cases,620
11/28/2022,Queens,Cases,1391
11/29/2022,Queens,Cases,1151
11/30/2022,Queens,Cases,971
12/01/2022,Queens,Cases,944
12/02/2022,Queens,Cases,917
12/03/2022,Queens,Cases,551
12/04/2022,Queens,Cases,569
12/05/2022,Queens,Cases,1211
12/06/2022,Queens,Cases,1018
12/07/2022,Queens,Cases,962
12/08/2022,Queens,Cases,972
12/09/2022,Queens,Cases,836
12/10/2022,Queens,Cases,543
12/11/2022,Queens,Cases,486
12/12/2022,Queens,Cases,1156
12/13/2022,Queens,Cases,992
12/14/2022,Queens,Cases,990
12/15/2022,Queens,Cases,893
12/16/2022,Queens,Cases,774
12/17/2022,Queens,Cases,615
12/18/2022,Queens,Cases,533
12/19/2022,Queens,Cases,1130
12/20/2022,Queens,Cases,960
12/21/2022,Queens,Cases,949
12/22/2022,Queens,Cases,799
12/23/2022,Queens,Cases,716
12/24/2022,Queens,Cases,306
12/25/2022,Queens,Cases,228
12/26/2022,Queens,Cases,681
12/27/2022,Queens,Cases,1108
12/28/2022,Queens,Cases,890
12/29/2022,Queens,Cases,889
12/30/2022,Queens,Cases,785
12/31/2022,Queens,Cases,432
01/01/2023,Queens,Cases,339
01/02/2023,Queens,Cases,861
01/03/2023,Queens,Cases,1102
01/04/2023,Queens,Cases,973
01/05/2023,Queens,Cases,845
01/06/2023,Queens,Cases,698
01/07/2023,Queens,Cases,463
01/08/2023,Queens,Cases,404
01/09/2023,Queens,Cases,805
01/10/2023,Queens,Cases,670
01/11/2023,Queens,Cases,581
01/12/2023,Queens,Cases,563
01/13/2023,Queens,Cases,519
01/14/2023,Queens,Cases,340
01/15/2023,Queens,Cases,286
01/16/2023,Queens,Cases,482
01/17/2023,Queens,Cases,677
01/18/2023,Queens,Cases,486
01/19/2023,Queens,Cases,449
01/20/2023,Queens,Cases,456
01/21/2023,Queens,Cases,322
01/22/2023,Queens,Cases,272
01/23/2023,Queens,Cases,550
01/24/2023,Queens,Cases,503
01/25/2023,Queens,Cases,378
01/26/2023,Queens,Cases,407
01/27/2023,Queens,Cases,358
01/28/2023,Queens,Cases,225
01/29/2023,Queens,Cases,193
01/30/2023,Queens,Cases,514
01/31/2023,Queens,Cases,405
02/01/2023,Queens,Cases,353
02/02/2023,Queens,Cases,322
02/03/2023,Queens,Cases,254
02/04/2023,Queens,Cases,155
02/05/2023,Queens,Cases,169
02/06/2023,Queens,Cases,383
02/07/2023,Queens,Cases,319
02/08/2023,Queens,Cases,282
02/09/2023,Queens,Cases,270
02/10/2023,Queens,Cases,240
02/11/2023,Queens,Cases,143
02/12/2023,Queens,Cases,146
02/13/2023,Queens,Cases,315
02/14/2023,Queens,Cases,216
02/15/2023,Queens,Cases,232
02/16/2023,Queens,Cases,200
02/17/2023,Queens,Cases,147
02/18/2023,Queens,Cases,117
02/19/2023,Queens,Cases,125
02/20/2023,Queens,Cases,144
02/21/2023,Queens,Cases,186
02/22/2023,Queens,Cases,175
02/23/2023,Queens,Cases,161
02/24/2023,Queens,Cases,147
02/25/2023,Queens,Cases,101
02/26/2023,Queens,Cases,95
02/27/2023,Queens,Cases,197
02/28/2023,Queens,Cases,137
03/01/2023,Queens,Cases,133
03/02/2023,Queens,Cases,114
03/03/2023,Queens,Cases,112
03/04/2023,Queens,Cases,77
03/05/2023,Queens,Cases,58
03/06/2023,Queens,Cases,147
03/07/2023,Queens,Cases,115
03/08/2023,Queens,Cases,121
03/09/2023,Queens,Cases,90
03/10/2023,Queens,Cases,96
03/11/2023,Queens,Cases,74
03/12/2023,Queens,Cases,52
03/13/2023,Queens,Cases,131
03/14/2023,Queens,Cases,81
03/15/2023,Queens,Cases,88
03/16/2023,Queens,Cases,83
03/17/2023,Queens,Cases,98
03/18/2023,Queens,Cases,61
03/19/2023,Queens,Cases,56
03/20/2023,Queens,Cases,119
03/21/2023,Queens,Cases,105
03/22/2023,Queens,Cases,91
03/23/2023,Queens,Cases,85
03/24/2023,Queens,Cases,93
03/25/2023,Queens,Cases,72
03/26/2023,Queens,Cases,71
03/27/2023,Queens,Cases,107
03/28/2023,Queens,Cases,91
03/29/2023,Queens,Cases,88
03/30/2023,Queens,Cases,95
03/31/2023,Queens,Cases,88
04/01/2023,Queens,Cases,45
04/02/2023,Queens,Cases,58
04/03/2023,Queens,Cases,83
04/04/2023,Queens,Cases,64
04/05/2023,Queens,Cases,63
04/06/2023,Queens,Cases,80
04/07/2023,Queens,Cases,63
04/08/2023,Queens,Cases,39
04/09/2023,Queens,Cases,36
04/10/2023,Queens,Cases,96
04/11/2023,Queens,Cases,60
04/12/2023,Queens,Cases,51
04/13/2023,Queens,Cases,59
04/14/2023,Queens,Cases,60
04/15/2023,Queens,Cases,43
04/16/2023,Queens,Cases,48
04/17/2023,Queens,Cases,64
04/18/2023,Queens,Cases,66
04/19/2023,Queens,Cases,81
04/20/2023,Queens,Cases,50
04/21/2023,Queens,Cases,43
04/22/2023,Queens,Cases,47
04/23/2023,Queens,Cases,33
04/24/2023,Queens,Cases,61
04/25/2023,Queens,Cases,48
04/26/2023,Queens,Cases,40
04/27/2023,Queens,Cases,57
04/28/2023,Queens,Cases,47
04/29/2023,Queens,Cases,40
04/30/2023,Queens,Cases,21
05/01/2023,Queens,Cases,75
02/29/2020,Queens,Hospitalized,0
03/01/2020,Queens,Hospitalized,0
03/02/2020,Queens,Hospitalized,0
03/03/2020,Queens,Hospitalized,2
03/04/2020,Queens,Hospitalized,0
03/05/2020,Queens,Hospitalized,4
03/06/2020,Queens,Hospitalized,2
03/07/2020,Queens,Hospitalized,4
03/08/2020,Queens,Hospitalized,4
03/09/2020,Queens,Hospitalized,8
03/10/2020,Queens,Hospitalized,23
03/11/2020,Queens,Hospitalized,23
03/12/2020,Queens,Hospitalized,35
03/13/2020,Queens,Hospitalized,49
03/14/2020,Queens,Hospitalized,72
03/15/2020,Queens,Hospitalized,67
03/16/2020,Queens,Hospitalized,114
03/17/2020,Queens,Hospitalized,128
03/18/2020,Queens,Hospitalized,152
03/19/2020,Queens,Hospitalized,208
03/20/2020,Queens,Hospitalized,247
03/21/2020,Queens,Hospitalized,244
03/22/2020,Queens,Hospitalized,229
03/23/2020,Queens,Hospitalized,390
03/24/2020,Queens,Hospitalized,420
03/25/2020,Queens,Hospitalized,448
03/26/2020,Queens,Hospitalized,451
03/27/2020,Queens,Hospitalized,513
03/28/2020,Queens,Hospitalized,451
03/29/2020,Queens,Hospitalized,504
03/30/2020,Queens,Hospitalized,609
03/31/2020,Queens,Hospitalized,592
04/01/2020,Queens,Hospitalized,579
04/02/2020,Queens,Hospitalized,570
04/03/2020,Queens,Hospitalized,559
04/04/2020,Queens,Hospitalized,521
04/05/2020,Queens,Hospitalized,437
04/06/2020,Queens,Hospitalized,547
04/07/2020,Queens,Hospitalized,532
04/08/2020,Queens,Hospitalized,514
04/09/2020,Queens,Hospitalized,426
04/10/2020,Queens,Hospitalized,437
04/11/2020,Queens,Hospitalized,329
04/12/2020,Queens,Hospitalized,298
04/13/2020,Queens,Hospitalized,342
04/14/2020,Queens,Hospitalized,336
04/15/2020,Queens,Hospitalized,262
04/16/2020,Queens,Hospitalized,236
04/17/2020,Queens,Hospitalized,252
04/18/2020,Queens,Hospitalized,184
04/19/2020,Queens,Hospitalized,173
04/20/2020,Queens,Hospitalized,186
04/21/2020,Queens,Hospitalized,172
04/22/2020,Queens,Hospitalized,154
04/23/2020,Queens,Hospitalized,136
04/24/2020,Queens,Hospitalized,138
04/25/2020,Queens,Hospitalized,89
04/26/2020,Queens,Hospitalized,100
04/27/2020,Queens,Hospitalized,107
04/28/2020,Queens,Hospitalized,106
04/29/2020,Queens,Hospitalized,87
04/30/2020,Queens,Hospitalized,79
05/01/2020,Queens,Hospitalized,81
05/02/2020,Queens,Hospitalized,64
05/03/2020,Queens,Hospitalized,69
05/04/2020,Queens,Hospitalized,59
05/05/2020,Queens,Hospitalized,49
05/06/2020,Queens,Hospitalized,54
05/07/2020,Queens,Hospitalized,50
05/08/2020,Queens,Hospitalized,42
05/09/2020,Queens,Hospitalized,33
05/10/2020,Queens,Hospitalized,18
05/11/2020,Queens,Hospitalized,58
05/12/2020,Queens,Hospitalized,26
05/13/2020,Queens,Hospitalized,27
05/14/2020,Queens,Hospitalized,44
05/15/2020,Queens,Hospitalized,31
05/16/2020,Queens,Hospitalized,30
05/17/2020,Queens,Hospitalized,27
05/18/2020,Queens,Hospitalized,33
05/19/2020,Queens,Hospitalized,25
05/20/2020,Queens,Hospitalized,15
05/21/2020,Queens,Hospitalized,19
05/22/2020,Queens,Hospitalized,26
05/23/2020,Queens,Hospitalized,21
05/24/2020,Queens,Hospitalized,19
05/25/2020,Queens,Hospitalized,20
05/26/2020,Queens,Hospitalized,21
05/27/2020,Queens,Hospitalized,24
05/28/2020,Queens,Hospitalized,21
05/29/2020,Queens,Hospitalized,28
05/30/2020,Queens,Hospitalized,14
05/31/2020,Queens,Hospitalized,21
06/01/2020,Queens,Hospitalized,15
06/02/2020,Queens,Hospitalized,14
06/03/2020,Queens,Hospitalized,19
06/04/2020,Queens,Hospitalized,21
06/05/2020,Queens,Hospitalized,18
06/06/2020,Queens,Hospitalized,14
06/07/2020,Queens,Hospitalized,10
06/08/2020,Queens,Hospitalized,20
06/09/2020,Queens,Hospitalized,13
06/10/2020,Queens,Hospitalized,17
06/11/2020,Queens,Hospitalized,15
06/12/2020,Queens,Hospitalized,10
06/13/2020,Queens,Hospitalized,14
06/14/2020,Queens,Hospitalized,16
06/15/2020,Queens,Hospitalized,11
06/16/2020,Queens,Hospitalized,19
06/17/2020,Queens,Hospitalized,17
06/18/2020,Queens,Hospitalized,24
06/19/2020,Queens,Hospitalized,8
06/20/2020,Queens,Hospitalized,8
06/21/2020,Queens,Hospitalized,13
06/22/2020,Queens,Hospitalized,10
06/23/2020,Queens,Hospitalized,13
06/24/2020,Queens,Hospitalized,15
06/25/2020,Queens,Hospitalized,12
06/26/2020,Queens,Hospitalized,5
06/27/2020,Queens,Hospitalized,6
06/28/2020,Queens,Hospitalized,12
06/29/2020,Queens,Hospitalized,14
06/30/2020,Queens,Hospitalized,10
07/01/2020,Queens,Hospitalized,12
07/02/2020,Queens,Hospitalized,14
07/03/2020,Queens,Hospitalized,4
07/04/2020,Queens,Hospitalized,9
07/05/2020,Queens,Hospitalized,12
07/06/2020,Queens,Hospitalized,19
07/07/2020,Queens,Hospitalized,12
07/08/2020,Queens,Hospitalized,4
07/09/2020,Queens,Hospitalized,11
07/10/2020,Queens,Hospitalized,15
07/11/2020,Queens,Hospitalized,9
07/12/2020,Queens,Hospitalized,6
07/13/2020,Queens,Hospitalized,11
07/14/2020,Queens,Hospitalized,15
07/15/2020,Queens,Hospitalized,10
07/16/2020,Queens,Hospitalized,7
07/17/2020,Queens,Hospitalized,17
07/18/2020,Queens,Hospitalized,8
07/19/2020,Queens,Hospitalized,16
07/20/2020,Queens,Hospitalized,7
07/21/2020,Queens,Hospitalized,6
07/22/2020,Queens,Hospitalized,11
07/23/2020,Queens,Hospitalized,7
07/24/2020,Queens,Hospitalized,11
07/25/2020,Queens,Hospitalized,8
07/26/2020,Queens,Hospitalized,5
07/27/2020,Queens,Hospitalized,10
07/28/2020,Queens,Hospitalized,7
07/29/2020,Queens,Hospitalized,5
07/30/2020,Queens,Hospitalized,11
07/31/2020,Queens,Hospitalized,6
08/01/2020,Queens,Hospitalized,1
